term,text,gold_hard,predicted_hard_cal,pred_confidence_cal,kl_divergence_sample_cal
all,"and assembled , appeared in europe in the 17th century , the earliest commercial models were recorded appearing in french toy catalogues in 1800 . from then on paper models became popular across europe particularly in germany , and in the later half of the century , the uk . manufacturers such as pellerin and schreiber began producing series of hundreds of models , from famous landmarks to farmhouses and specific scenes . originally designed for children , paper models gave their owners the chance to learn about places and people in other parts of the world . the best example of this is milton bradley ‚ aos village series produced in the late 19th and early 20th century , which showed the people of a particular country and the houses they lived in . _ x000d _ _ x000d _ towards the end of the 20th century paper modelling became increasingly popular with an adult audience with many kits being designed for a more sophisticated modeller . during this time television tie - ins also started appearing on the market reflecting the emerging trend of media merchandising . more recently with the development of the internet , models have appeared online and these have been printed and added to the collection . some of these models are stand alone items , while others can be used with model railways or in fantasy role playing games .",1,2,0.310641199350357,1.833545446203739
all,"and were most commonly found in churches . the earliest examples come from the thirteenth century but they were popular up until the seventeenth century and then again in the victorian gothic revival . surviving brasses from the medieval period are limited due to the turbulent history of the church but they do survive in considerable numbers in the east of england , germany and flanders . made from an alloy of copper and zinc , a material known as latten , they were laid into church floors and walls . monumental brasses are historically and stylistically significant because they record dress , architecture , armoury , heraldry ( coats of arms and insignia ) and palaeography ( handwriting ) in a dated object . in addition they tell the story of memorial and patronage . _ x000d _ _ x000d _ the practice of recording brasses through a process of rubbing originates from the victorian gothic revival . an early method of pouring printer ‚ aos ink into engraved lines and then placing damp tissue paper over the brass was replaced around the mid - nineteenth century with the more effective technique of using black shoemaker ‚ aos wax , known as heel ball . brass rubbing continued to be a popular hobby into the twentieth century before the process was understood to cause damage to the brasses . _ x000d _",2,2,0.6987703442573547,0.2496666617324714
all,"ballet 1921 . white satin bolero with festoons of silver tissue outlined with heavy silver braid trimmed with silver tassels . ; sash for prince charming in scene 5 in petipa ' s the sleeping princess designed by leon bakst , diaghilev ballet 1921 . scarlet fixed sash with gold fringed ends . where the sash - ends cross is fixed a paste and brass metal star in the form of a maltese cross with fleur - de - lys ; sash for prince charming in scene 5 in petipa ' s the sleeping princess designed by leon bakst , diaghilev ballet 1921 ( another example ) . sash in rose pink silk trimmed with gold braid . ; hat for prince charming in scene 5 in petipa ' s the sleeping princess designed by leon bakst , diaghilev ballet 1921 . black velvet tricorne trimmed with gold lace and pink ostrich feathers . ; tights for prince charming in scene 5 in petipa ' s the sleeping princess designed by leon bakst , diaghilev ballet 1921 . ; glove for prince charming in scene 5 in petipa ' s the sleeping princess designed by leon bakst , diaghilev ballet 1921 . ; glove for prince charming in scene 5 in pet",2,2,0.7878969311714172,0.2383879719452344
all,"for him on the continent . he also collected old english glass and had the glass fitted into the gothic windows at strawberry hill to help create an effect he described as ' gloomth ' . ; stained glass _ x000d _ from strawberry hill _ x000d _ 1350 - 1400 _ x000d _ _ x000d _ walpole was one of the first people to collect stained glass . _ x000d _ he paid an italian named asciotti to collect it for him on _ x000d _ the continent . he also collected old english glass and had _ x000d _ the glass fitted into the gothic windows at strawberry _ x000d _ hill to help create an effect he described as ' gloomth ' . _ x000d _ _ x000d _ clear , coloured and flashed glass painted in brown / black _ x000d _ pigment and silver stain _ x000d _ _ x000d _ made in england _ x000d _ _ x000d _ museum nos . 6905 - 1860 ( top , arms of mowbray ) ; _ x000d _ 6910 - 1860 ( bottom , arms of holland , earl of kent )",2,2,0.6901052594184875,0.3709111509950116
all,"howard to a score by arthur oldham and premiered by ballet rambert at sadler ' s wells theatre in 1947 . _ x000d _ howard devised the scenario from the novel of the same name by david garnett , producing a ballet in six scenes . the ballet traces the events set in train when the sailor , william targett , returns to his home village with tulip , a negro girl he married in a native ceremony ; the prejudice he encounters leads to his death and tulip sends their child away to be brought up in africa . _ x000d _ tulip was danced by sally gilmour . _ x000d _ the design came to the museum as part of the cyril beaumont bequest . _ x000d _ _ x000d _ historical significance : "" the sailor ' s return "" was an example of drance drama , rather than pure ballet , and the second time that howard had turned to david garnett ' s novels as source , the first being for one of her finest works , "" lady into fox "" . the role of tulip provided sally gilmour with one of her finest dramatic roles . _ x000d _ howard was one of a very few choreographers who also designed their own ballets .",0,0,0.5076466798782349,0.6779695747477975
all,"is as follows : _ x000d _ _ x000d _ ' < b > friesz , ( henri - achille ) √amile othon ( 1879 - 1949 ) < / b > _ x000d _ _ x000d _ proofs ( 40 , including cover design , title page , and frontispiece ) of the complete set of illustrations to laurent tailhade ' s translation of the < i > satyricon < / i > of t . petronius arbiter , privately printed , paris , 1949 . _ x000d _ < i > lithographs , printed in black . < / i > _ x000d _ _ x000d _ given by col . daniel sickles _ x000d _ _ x000d _ < i > note < / i > : a copy of this limited edition of the < i > satyricon < / i > is in the victoria and albert museum library , where the plates are printed in black and red . the first 50 copies of the edition each had an additional set of plates printed in black only . the above set of proofs shows slight variations from the final edition . ' _ x000d _",2,2,0.7539381980895996,0.2824448941408188
all,"joseph porter ( a thinly - veiled portrait of the bookseller turned politician w . h . smith ) , his sisters , cousins and aunts , and buttercup the bumboat woman . _ x000d _ _ x000d _ after a slow start due to a summer heatwave , the opera was a hit by august after sullivan included its sparkling tunes in a covent garden concert . angered by a host of unauthorised american productions starting with one in boston in november 1878 , carte planned its first authorised american production which opened the following year at new york ‚ aos fifth avenue theatre in december 1879 , with sullivan conducting . _ x000d _ _ x000d _ george sheringham ( 1884 - 1937 ) was an eclectic and prolific artist , commercial designer and stage designer whose early childhood was spent in tewkesbury where his father was vicar of the abbey . after school at the king ‚ aos school , gloucester , and eighteen months at the slade art school from the age of fifteen , sheringham studied with harry becker from 1901 to 1904 , and lived and studied in paris in 1905 and 1906 , where he was influenced by the asian art in the mus√©e guimet . after supporting himself with poster",4,4,0.3721455633640289,0.9884701965398076
all,"just subjective impressions of an alien world . much ‚ aoartistic ‚ ao photography in the field of jazz and the blues is plagued by romanticism ‚ ai the smoke and sweat syndrome , we might say . _ x000d _ _ x000d _ valerie wilmer lives in the jazz world as a photographer and writer . and having said as much i must immediately correct myself , for jazz is only one manifestation of the black music which she depicts and for which she speaks in her introduction . about its fundamental role in 20th century music , does she protest too much ? impossible . the music of black america has for decades suffered a despoliation at the hands of the ‚ aomusic industry ‚ ao which should give serious concern to ecologists with the conservation of the world ' s resources at heart . _ x000d _ _ x000d _ valerie wilmer ‚ aos pictures never aim to clothe an alleged ‚ aojazz scene ‚ ao in glamour or mystique . they show things as they are ‚ ai and they are ‚ ai in many instances , rough . the look of ineffable boredom and weariness on duke ellington ‚ aos face at t . v . rehearsal reflects a life which , even at the top , offers",2,2,0.4477949738502502,0.8034198282333636
all,"loop and knot buttons made with coins ( one of them comes from japan ) . long and wide sleeves , straight cuffs , hip - length , side slits and short front and back slits . unlined . red plain weave hemp ground . neck , side front fastening , hem and slits are trimmed with a band of plain black hemp band . at slide slits opening the edging follows the shape of a scroll , called ruyitou . _ x000d _ fe . 1b - 1975 : man ' s travel apron . the apron is made of two hemp separated panels sewn together on a white cotton waistband . the lining is of plain weave cotton . the two panels are meant to cover legs while riding . each panel is made of a blue plain weave hemp ground trimmed at all borders with a wide red plain weave hemp band and a narrower white hemp band . this apron matches with jacket number fe . 1 - 1975 ; man ' s jacket . front fastening ( with an original set of un matching blue buttons , loop and knot buttons , western style button , resin button ) , long and wide sleeves , straight cuffs , slits at side . unlined . blue plain weave hemp ground . central medallion made of an originally white plain weave cotton ground on",2,2,0.8147998452186584,0.2048127649532857
all,o100510 . comment . frenchpot _ load _ x000d _ ensute with saucer _ x000d _ black dot in footrim of saucer .,2,2,0.7897983193397522,0.2359776793189575
all,"o102268 . brief description ( etc ) . ' afro - american solidarity with the oppressed people of the world ' , black panthers solidarity poster by emory douglas ; usa , 1969 .",0,0,0.3508594036102295,1.047369718368679
all,"o1023441 . part description . "" all - blacks at twickenham "" london transport poster . uk , 1935 . signed "" e g a """,4,4,0.6224544644355774,0.4740847943451051
all,o1023441 . title . all - blacks at twickenham,4,4,0.4966296255588531,0.699910759744458
all,o102497 . inscription note ( etc ) . red on black ; white on turquoise ; black on turquoise ; stamped,2,2,0.8858782649040222,0.1211757434747895
all,"o1029840 . part description . trade card ' a la teste noire ' , showing head of a black woman , eighteenth century",0,2,0.5682983994483948,1.754123329929026
all,"o1035260 . reference note . woodcut . printed in black by aristide maillol . illustration for "" daphnis and chloe "" by lougus , 1937 . _ x000d _ trans to p & d 64 / 3116",2,2,0.7708344459533691,0.2602816520403198
all,o1036071 . materials and techniques note ( etc ) . colour offset lithograph printed in black and blue,2,2,0.8998613953590393,0.1055145336569442
all,o1040418 . physical description ( etc ) . black print from wood engraving on cream paper with letterpress text on the reverse,2,2,0.8467417359352112,0.1663595436315976
all,"o1041754 . part description . ' ping yuen ' , 1979 , new california views portfolio , 1979 , jerry burchard , black and white silver print",3,2,0.6081744432449341,1.285172939120543
all,o1048877 . physical description ( etc ) . a loose albumen print on black mount enclosed in green fabric covered folio with 15 other prints .,2,2,0.8935102224349976,0.112597502601587
all,o1048886 . physical description ( etc ) . a loose albumen print on black mount enclosed in green fabric covered folio with 15 other prints .,3,2,0.8935102224349976,3.042801618386154
all,"o1060308 . part description . black and white photograph by lee friedlander lee , from series ' cherry blossom time in japan ' , ca . 1980s",3,2,0.5599987506866455,0.9961217640068106
all,"o106077 . physical description ( etc ) . in a room with sloping roof a line of girls stand with their backs to the viewer , holding onto a ballet barre fixed to the wall in a wide alcove ; some are standing on pointe , others are using the barre to support them as they jump , another bends in a pli√© . they are wearing white sleeveless ballet dresses , the jumping figures revealing knee - length bloomers beneath . to the left stands their teacher , wearing a fitted long - sleeved bodice and a bustle skirt ; to the right , against the wall from the alcove , a female figure wearing black skirt and cape .",2,2,0.8310278654098511,0.185091957279838
all,"o1061226 . part description . black and white photograph by henri cartier - bresson depicting the writer colette and her companion pauline . france , 1946 .",2,2,0.6411519050598145,0.4444888828463044
all,"o1061275 . physical description ( etc ) . black and white photograph depicting a group of disabled people lying on the steps of a staircase , some begging , in madras . two of the men have withered legs and one woman holds her hand to her eyes to indicate that she is blind . they have cans and bowls for coins and most of the group are looking up at the photographer .",2,2,0.7239629030227661,0.3230151234329177
all,o1061490 . physical description ( etc ) . a black and white photograph by bill brandt of a horse running through a field with the silhouette of rolling hills in the horizon .,2,2,0.7988703846931458,0.2245565651168373
all,"o1067931 . physical description ( etc ) . portrait of a woman , head and shoulders , to front and wearing a high white collar . features softly hatched and stippled in brown and sanguine , with some blue - green shadow hatched around the chin , jaw and under the eyes , on a pale carnation ground ; hair in brown wash , hatched in darker colour and heightened with grey ; cap in dark grey wash hatched in black ; collar in washes of grey and white with thick white heightening ; dress in dark grey wash hatched in black ; background a brown wash ; a gold marginal strip ; on vellum put down on pasteboard . _ x000d _ _ x000d _ < u > frame : < / u > a silver - gilt locket , possibly original ; the hanger removed ; set in a turned oval frame of ebonised mahogany .",3,2,0.9236183762550354,2.973238944822259
all,o1070657 . materials and techniques note ( etc ) . black chalk cartoon,2,2,0.9022782444953918,0.1028323320919257
all,"o1099843 . object history note ( etc ) . nb : the term "" negro "" was used historically to describe people of black african heritage but , since the 1960s , has fallen from usage and , increasingly , is considered offensive . the term is repeated here in its original historical context .",0,0,0.7673322558403015,0.264835357493211
all,"o1103615 . reference ( controlled ) ( etc ) . dervaux , isabelle < i > roy lichtenstein : the black - and - white drawings 1961 - 1968 < / i > vienna : albertina , 2010 ;",2,2,0.7206605076789856,0.327587127514161
all,"o1108092 . physical description ( etc ) . lithograph with additional colouring by hand , depicting a large black horse rearing up , being held by a groom . lettered with the name of the engraver .",2,2,0.6521319150924683,0.4275084136157447
all,"o1110949 . brief description ( etc ) . black and white photograph of laurence olivier as king lear , new theatre , 1946 . the photograph is mounted inside a photo album containing forty nine photographs of laurence olivier .",3,2,0.6556355953216553,1.457007407960481
all,"o1110985 . part description . black and white photograph of the actor laurence olivier . the photograph is inside a photo album containing forty nine photographs of laurence olivier , taken by various photographers throughout his career . in the photograph , olivier is portraying tony lumpkin in oliver goldsmith ' s she stoops to conquer , directed by w . g . fay at the birmingham repertory theatre in 1927 .",3,2,0.526827335357666,1.459381580167635
all,"o11110 . materials and techniques note ( etc ) . card covered with paper printed in colours ; ; ; ; ; ; ; ; ; ; ; ; ; ; steel ; ; brass ; steel , paper ; steel ; paper ; paper printed in black ; card , printed paper ; card , paper",2,2,0.808265209197998,0.2128650395382486
all,"o1111424 . physical description ( etc ) . illustrated music cover for "" some girls do and some girls don ' t "" which has arthur robert in a black dress coat and top hot .",2,2,0.8568586707115173,0.1544822899810436
all,"o111163 . inscription note ( etc ) . in black lettering , verso ; in relief letters , verso . ; recto , bottom right",2,2,0.858616292476654,0.1524331418980172
all,o1112881 . physical description ( etc ) . black and white print of the prince and princess of wales arriving at the bethnal green museum on 24 june 1872 for the official opening . printed in the london illustrated news .,2,2,0.7989078760147095,0.2245096413590116
all,"o1119652 . part description . costume for a huntsman in swan lake designed by alexandre golovine , moscow 1901 . _ x000d _ _ x000d _ black velvet skull cap for a huntsman in swan lake designed by alexandre golovine , moscow 1901 . ; cap for a huntsman in swan lake designed by alexandre golovine , moscow 1901 . black velvet skull cap with pheasant feather .",2,2,0.8023197650909424,0.2202480284649556
all,"o1119652 . physical description ( etc ) . costume for a huntsman in < i > swan lake < / i > consisting of a green cloth jacket trimmed with pale rabbit fur with long sleeves puffed at shoulder with a vermilion strip down each sleeve gathered into ' puffs ' trimmed with ball buttons , a sleeveless under - shirt of scarlet vermilion satin , on a waist - length lining of white cotton , and a black velvet skull cap with a pheasant feather . ; jacket of green cloth trimmed with pale rabbit fur with long sleeves puffed at shoulder . down each sleeve is a vermilion strip gathered into ' puffs ' trimmed with ball buttons . ; black velvet skull cap with pheasant feather .",2,2,0.8131842613220215,0.2067975549212445
all,"o1122532 . physical description ( etc ) . the toy is made of black plush material with cream coloured face with printed features , and two black bead eyes . he has two black felt ears and two cream coloured felt hands . he wears turquoise plush shorts with four pink buttons ( two at front and two at back ) . there is a pink ribbon bow tied around his neck and he has yellow felt shoes with leather soles . his tail - a length of thin rubber - protrudes from the back of his shorts but only a short piece remains . the toy has wire beneath the filling so that he is able to pose in many positions .",2,2,0.6561739444732666,0.421329349105476
all,o112513 . physical description ( etc ) . black and white photograph showing new york city streets and skyscrapers at night taken from high vantage - point .,2,2,0.6701333522796631,0.4002785382951568
all,"o1130852 . brief description ( etc ) . wax headed , wearing a cream silk dress trimmed with black lace and blue ribbon , over a crinoline petticoat ; black lace shawl ; blue silk hat trimmed with flowers ; doll made in england , dressed by powell family , 1862 _ x000d _ _ x000d _ for a doll : turned and varnished wood with long tapering handle , the waisted head with a band around the middle ; england , 1862 _ x000d _ _ x000d _ for a doll : folding parasol of cream silk with matching fringing , on a metal frame with a bone handle ; england , 1862 ; ; ;",2,2,0.8733841180801392,0.1353798357970931
all,"o1131568 . physical description ( etc ) . blue ribbed silk with low oval neckline and short sleeves . the over - tunic is attached to the short slightly pleated skirt , banded with black velvet and dips to a v - shape at the back . the dress opens down the centre front , the hook and eye fastening masked by 10 small gilt dome - shaped buttons with an impressed design . the same buttons grouped in pairs trim the scalloped black velvet facings at either side and this motif is repeated as a cuff . there is a narrow white openwork slip collar at the neck and matching cuffs at the sleeves . the dress is lined with white cotton and handstitched . most of the buttons are fastened with taped or not sewn .",2,2,0.8746030926704407,0.1339851020109461
all,o1136857 . materials and techniques note ( etc ) . black basaltes ware with an intaglio figure,2,2,0.8398798108100891,0.1744964717145093
all,"o1139478 . brief description ( etc ) . lorrain , claude ( ascribed to ) ; landscape with cattle . a herdsman driving cattle along a road towards the right ; drawn with black chalk , washed with bistre , on warm tinted paper ; french school ; 17th century .",2,2,0.8414645195007324,0.736103514104571
all,"o1139936 . physical description ( etc ) . one of six sketches made for the caricature < i > connoisseurs examining a collection of george morland ' s < / i > ; first idea for the principal figure , said to be john julius angerstein ; sketched in black chalk .",2,2,0.6934106349945068,0.3661328850427305
all,"o1140827 . physical description ( etc ) . a frieze showing two naked male figures in yellow silhouette on black , in the style of greek vase paintings , with items of modern clothing .",2,2,0.648222029209137,0.4335219858337656
all,o1141941 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1142247 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1142287 . materials and techniques note ( etc ) . black and white photographic negative,3,2,0.6308575868606567,1.023898482156591
all,o1142382 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1142709 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1143987 . materials and techniques note ( etc ) . black and white photographic negative,3,2,0.6308575868606567,1.023898482156591
all,o1144345 . materials and techniques note ( etc ) . black and white photographic negative,3,2,0.6308575868606567,1.023898482156591
all,o1145052 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1145283 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1145291 . materials and techniques note ( etc ) . black and white photographic negative,3,2,0.6308575868606567,1.023898482156591
all,o1145382 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
all,o1145939 . materials and techniques note ( etc ) . black and white photographic negative,2,2,0.6308575868606567,0.460675120192103
